,Technology_ETF,Financials_ETF,Energy_ETF,Healthcare_ETF,Consumer Discretionary,Consumer Staples_ETF,Utilities_ETF,Materials_ETF,Industrials_ETF,Real Estate_ETF,Consumer Staples_CRSP,Energy_CRSP,Financials_CRSP,Healthcare_CRSP,Industrials_CRSP,Materials_CRSP,Real Estate_CRSP,Technology_CRSP,Unknown,Utilities_CRSP,GDP Growth,Unemployment Rate,Interest Rate,Inflation Rate,Economic Cycle
2006-02-28,0.0023146964169611373,0.021283096881916208,-0.09226448713446533,0.011515822422039967,0.007222104977099297,0.008572699191578659,0.013063922760963909,-0.02142443901327007,0.0311010376066696,,-0.003917962075848303,,-0.004694821791320406,-0.011140610294117647,-0.008352228743416101,-0.008865357323232324,-0.006419745810055865,-0.008872428184281843,0.00201675,-0.008843856630824374,,4.8,4.568947368421052,0.0025087807325641087,Unknown
2006-03-31,0.02263333673154544,0.0028982972057134404,0.042437117361899146,-0.012774935128325282,0.0058841718848217095,0.00824588745760746,-0.0463156818826409,0.046638413842312376,0.04422892543635437,,0.0033520219999999996,,0.0034178120681713497,0.00939048148148148,0.0027046734234234234,0.005165323713927227,0.005071201117318436,-0.0034891397849462365,0.0016406875000000004,0.003930179856115107,,4.7,4.7239130434782615,0.0065413632200945855,Unknown
2006-04-30,-0.013098895398922838,0.043318212521273436,0.0503676552434118,-0.030956542487557304,0.012774650042049362,0.009745929532409381,0.015893306305260868,0.035548681858420084,0.021597815745416415,,,,,,,,,,,,1.0,4.7,4.990526315789474,0.02384529174714455,Expansion
2006-05-31,-0.06498887957858324,-0.03769148152725077,-0.027826738483764157,-0.02097481442748217,-0.016720115820842985,0.002097959071939215,0.016284057381029227,-0.04029829044561861,-0.017086780642588617,,0.008773296969696968,0.0,0.00590540877914952,0.012238411111111111,0.009122894339622642,0.007165724782067248,0.008399171388101983,0.011283760638297873,0.011974933333333333,0.010868349999999999,,4.6,5.11,0.012997985312277279,Unknown
2006-06-30,-0.0048945740019169515,-0.00462510786263115,0.025382272547024298,0.000349446266720177,-0.0017503349685463743,0.018405020501839342,0.02294483152929261,0.005160692791644106,-0.0012845214638520508,,0.006598222222222222,-0.012004,0.004909643369175627,0.006834745387453875,0.010932936555891238,0.009870022443890274,0.007646556962025317,0.012636136842105263,0.0140414,0.007868740213523132,,4.6,5.106363636363636,0.011290249740324543,Unknown
2006-07-31,-0.026069603207758307,0.022881929712587512,0.03348016061779391,0.05456355887278286,-0.03324338080928291,0.015708830612944924,0.04800196776750232,-0.03738310954184054,-0.05678827225822025,,0.004093707317073171,-0.004604,-0.0008076048064085446,0.004436682656826568,0.0034571738473167042,0.002210125,0.0031903632478632476,0.017666263852242743,-0.001575866666666667,-0.00013068705035971224,0.6,4.7,5.0875,0.024777006937561706,Expansion
2006-08-31,0.07020176488913332,0.011789571952771194,-0.05080996109077496,0.028535723464036877,0.019826411167159996,0.038664825077306064,0.02748235439975044,0.030097145752194798,0.011289214526462699,,0.0018505132382892057,-0.014679,0.0023711145648312613,0.006634763837638376,0.0018405162755488268,0.003642013767209011,0.0021903857142857143,0.009730546875000001,-0.0028757333333333333,0.005028385171790235,,4.7,4.8765217391304345,0.01928557653159618,Unknown
2006-09-30,0.04033571944414227,0.04025324871439895,-0.03658938919311938,0.015345918978476591,0.06370722922316596,-0.0005038572960873733,-0.014544222197419354,-0.0001384898341568741,0.03817912527487577,,,,,,,,,,,,,4.5,4.718999999999999,-0.02336557783073993,Unknown
2006-10-31,0.039545350646302824,0.023397145679168174,0.042657095107518916,0.0033140548522998525,0.06466331047541773,0.017730629403819087,0.05295587652414491,0.06005041835632152,0.028195121927313105,,-0.0023563037190082645,-0.0053885,0.0005480797038327525,1.0761732851985501e-05,-4.3213201820940684e-05,0.0032558377028714105,-7.17308248914616e-05,0.004239100257069409,-0.001731066666666667,0.0005836229802513465,3.5,4.4,4.729047619047619,-0.019295086184718632,Expansion
2006-11-30,0.0284216413411289,0.007055675241876891,0.08577109180034448,-0.0012007395561756118,0.012630965140659534,-0.008517358230504368,0.026543875832719666,0.04353068604742294,0.024503783956406178,,0.00036992116182572605,-0.0018385,0.003423748269896194,0.007078634408602151,0.006898911517925248,0.0007749037500000001,0.005064902898550725,0.012910944162436547,0.008699466666666666,0.002981962093862816,,4.5,4.595238095238095,0.002251339547030475,Unknown
2006-12-31,-0.005386520218342072,0.03763376873211266,-0.028173890252201073,0.010452507275722667,0.021685426739592284,0.025088381579128294,0.008538282283225396,0.006316614536776788,0.004926387214981176,,,,,,,,,,,,,4.4,4.5645,0.025931164545025955,Unknown
2007-01-31,0.0202064051323827,0.009254563213095368,-0.009210522825304546,0.030456739213091444,0.028675780184214794,0.020290983070919033,-0.0035401993499596385,0.04047083111679983,0.02085146283156436,,0.005761356107660456,-0.0014435000000000001,0.003330780956447481,0.0035505018050541516,0.0024159953632148378,0.0020657815656565655,0.003138736456808199,0.008156995012468828,0.0033697333333333338,0.004144765342960289,1.2,4.6,4.7595238095238095,0.007214265836063621,Expansion
2007-02-28,-0.026970107046412006,-0.03047513322213513,-0.020484898017285702,-0.023181733690349482,-0.02990377510786535,-0.015384325781185204,0.053019962384991626,0.02675828514512113,-0.011192089756215218,,0.0039282185567010314,0.00033549999999999997,0.004436320920502092,0.003242404332129964,0.003365831913245546,0.0018139472361809045,0.002190995575221239,0.0044788778054862845,0.013504533333333334,0.006325935251798562,,4.5,4.722631578947369,0.019391752729346345,Unknown
2007-03-31,0.009961145825481799,-0.004727895992246878,0.0628778387736042,0.001952383021813331,-0.004727060169326447,0.020663667728745283,0.03592815144851236,0.02361206067544841,0.00811891733805803,,,,,,,,,,,,,4.4,4.5645454545454545,0.02363691560953426,Unknown
2007-04-30,0.04716987032155373,0.03873148491069989,0.05126046368090109,0.07310505466660144,0.023665522947677875,0.02814239068808244,0.04911793365504247,0.014980105960327172,0.046413220247891074,,-0.009029956340956342,-0.0015416666666666669,-0.0067878244243421045,-0.007534142857142858,-0.010724064491064491,-0.010179825757575757,-0.008104136904761904,-0.01194787064676617,-0.004152466666666666,-0.008334207513416816,2.5,4.5,4.6938095238095245,0.013639374926931559,Expansion
2007-05-31,0.050368768890727056,0.024047268329743465,0.07779744006950806,0.017169961616643636,0.03005391917263034,0.013504185050948747,0.004562179446630621,0.05903728935595853,0.05188192217218934,,0.0053320625,0.006493333333333334,0.0022752120598947792,0.004671514598540146,0.005814948717948717,0.006505136191677175,0.006209866965620329,0.0074142965686274515,0.004360625,0.0035633333333333333,,4.4,4.746363636363636,0.017969539202734922,Unknown
2007-06-30,-0.0012486397493319812,-0.04016385520383803,0.01303539724837588,-0.03347718350915896,-0.01746933962659658,-0.01992653148553536,-0.04747305771443955,-0.005319137653214456,0.0002699000109323002,,,,,,,,,,,,,4.6,5.102857142857142,0.011032151004582621,Unknown
2007-07-31,-0.0019532964225527083,-0.09065796402206072,0.00014479445721971018,-0.047578624502882416,-0.05924238015048233,-0.028465256705004882,-0.03991871194169916,-0.026666505235761417,0.009477628206651323,,-0.005366280334728033,-0.011604333333333335,-0.004258760895641743,-0.0015982462686567162,-0.005112989867498052,-0.0035837002518891692,-0.0024661218045112783,-0.001918235294117647,0.004693428571428572,-0.002690049180327869,2.3,4.7,5.0042857142857144,0.007741721079006889,Expansion
2007-08-31,0.019178266602310368,0.025835827213289253,0.012029081270762187,0.022896406762816568,0.0062165834825567146,0.023591802181708976,0.015789737336185272,-0.006849237130964747,0.00025405880083151366,,0.012400896842105262,0.0126074,0.010619279888044782,0.011002723880597014,0.012850974279033514,0.012721222082810539,0.012002070889894419,0.017628220588235294,0.012691571428571429,0.011630095238095238,,4.6,4.674782608695652,0.0013403509080566346,Unknown
2007-09-30,0.037784200514764166,0.024412535458067097,0.07399163524457042,0.03119888824439143,-0.008796859692122738,0.045942492487055286,0.03836240412879244,0.08053693854254362,0.047377979760667044,,,,,,,,,,,,,4.7,4.521578947368421,0.020178825670309698,Unknown
2007-10-31,0.05302228145855614,-0.017190521003472292,0.025400564237516354,0.01867051342354653,-0.004887617857186943,0.015368411138060756,0.06658220112618585,0.04155810541810112,-0.012901663359466187,,0.009378870967741936,0.0006707142857142861,0.006408420700511609,0.013349955056179775,0.009274156398104265,0.009278030226700252,0.01278903484848485,0.01804300243902439,0.019423285714285716,0.01344487962962963,2.5,4.7,4.527727272727272,0.013405381875131184,Expansion
2007-11-30,-0.07535223704807936,-0.08093737789985556,-0.04211191122129765,0.012774501650735681,-0.054570386484282474,0.02745482578382452,0.006596371424733682,-0.05038774983186678,-0.028359900460929954,,0.01034904357298475,-0.007128142857142856,0.00805369446609509,0.006775494339622642,0.0043116052422557585,0.008282095597484275,0.005033115789473684,0.002130089588377724,0.0085855,0.010184358595194086,,4.7,4.1485,0.035722201217683575,Unknown
2007-12-31,0.019913265974467187,-0.05827190718954711,0.08281350083384798,-0.02827651508636142,-0.04953083472775954,-0.00829861106816776,-0.00181215162623527,0.010722027396260492,-0.0013342266652236479,,0.000693922907488987,0.006988285714285715,0.001612712355212355,0.007398577358490566,-7.850039904229842e-05,0.0011668489847715736,0.001243669642857143,-0.0006340386473429951,-0.0012943571428571433,-0.00043572928176795574,,5.0,4.0975,0.01317279341696615,Unknown
2008-01-31,-0.12790727775255484,0.007259147426373458,-0.12287363304981769,-0.04559613800545648,-0.0036697414340187695,-0.055555653708319386,-0.07347047440315813,-0.04196617889799614,-0.05515825940388741,,0.026365015452538634,0.011757142857142857,0.014883253374469725,0.016192022813688214,0.014327402555910543,0.009795390306122448,0.01307549404761905,0.011822615384615385,0.0247865,0.02112910275229358,-1.7,5.0,3.744285714285714,0.014990022073784096,Contraction
2008-02-29,-0.0473117848792719,-0.11358965831194445,0.09267254453857321,-0.026706307829058917,-0.038674100026003244,-0.0025736105661084974,-0.04105031508093393,0.02302891194810397,-0.020270520656959223,,-0.02321854867256637,0.00205625,-0.018543637277648878,-0.014402315589353613,-0.022316267358339983,-0.02121778205128205,-0.016303627802690582,-0.02429177751196172,-2.9857142857143475e-05,-0.023986009259259262,,4.9,3.7375,0.011513461323522801,Unknown
2008-03-31,0.011560874372899432,-0.029401575926439105,-0.02336273878095174,-0.0454409766717907,-0.017865088509638305,0.032398987051746486,0.0160527388631162,-0.01405833634191933,0.036306356294913744,,0.008359917410714285,0.0032508749999999994,0.004096271987601705,0.009414530534351146,0.006272192616372392,0.004932798969072165,0.004328046476761619,0.0012926038647342996,-0.000239214285714286,0.00906537707948244,,5.1,3.5100000000000002,0.016263762755085554,Unknown
2008-04-30,0.06250018173948435,0.06996417284830114,0.10383455083796767,0.00994572149910189,0.023763053290411174,-0.007538011174722192,0.05113304691098164,0.05327323129840944,0.02941179805715821,,0.00045870521541950125,0.005692124999999999,-0.001047976502311248,0.006035726235741445,0.003314780193236715,0.0021631245136186773,0.0037283524096385543,0.006013490338164251,-0.008553857142857143,0.004102118738404452,2.4,5.0,3.675,0.010519913728188814,Expansion
2008-05-31,0.06512589198832308,-0.06952289853969573,0.05198776256525672,0.01905940655966165,0.027345092606311683,0.0303796576984261,0.03585792937829124,0.05199778369253405,0.008831017082621573,,,,,,,,,,,,,5.4,3.8800000000000003,0.026897689348259757,Unknown
2008-06-30,-0.09367368391601683,-0.1744939353240591,0.03155416239972464,-0.04230932563678458,-0.11534277577959662,-0.056994749889571206,-0.0074626300763324105,-0.05816351267871167,-0.12025482271088639,,-0.01073702995391705,-0.012957699999999999,-0.009005289684050247,-0.0016788078431372547,-0.006250965125709652,-0.0018872167101827676,-0.006823068389057751,0.004554330917874396,0.0077782,0.0015852250922509224,,5.6,4.099523809523809,0.047628340953867726,Unknown
2008-07-31,-0.02444304373907269,0.06762107256951366,-0.15913195331892005,0.04480014470059701,0.0017555103426860619,0.024299040979262054,-0.06437417965976089,-0.03235078320634799,0.007938598695915733,,-0.00018030607476635506,-0.008167666666666665,-0.002262109333333333,0.015132364705882353,-0.00680353808752026,0.0017730144356955379,-0.005040084226646248,-0.013874629539951574,-0.0040010666666666665,-0.0006447301293900185,-2.1,5.8,4.007727272727273,0.031049759789221778,Contraction
2008-08-31,0.01789649168446439,-0.009708822778184412,0.003360790221206056,0.020657529815717446,0.0690499900649284,0.027007442517226865,-0.011028703059419054,-0.015602341974986,0.027421416658906406,,,,,,,,,,,,,6.1,3.8857142857142852,-0.007087979656193534,Unknown
2008-09-30,-0.12447988365339258,-0.0625270102715001,-0.1493087197290669,-0.07431061095206803,-0.08202212146358012,-0.012512775178557534,-0.10982579065006348,-0.15477480655781062,-0.12071785777662658,,0.01761957075471698,0.22085210000000002,0.030242024119448697,0.01734652380952381,0.026085031993437244,0.018265214477211796,0.026099560062402494,0.044771266990291256,0.039322375,0.027010763059701494,,6.1,3.6861904761904762,0.003886780374045601,Unknown
2008-10-31,-0.16120902116123992,-0.21920565934939773,-0.1879940594961469,-0.11480861991906466,-0.176344234009417,-0.12608646210453034,-0.13000278387485265,-0.22395202244059298,-0.18246712376987817,,0.03994125952380952,0.01881942857142857,0.026372544089333847,0.054124230158730156,0.03962535123966942,0.03959699320652174,0.03979984482758621,0.025140259079903148,0.0448336875,0.03565803201506591,-8.5,6.5,3.814090909090909,-0.037384506803602675,Contraction
2008-11-30,-0.08408360500152157,-0.1848036672890816,-0.02178983845632898,-0.06315819548337265,-0.10835485236695697,-0.0020731128246505026,0.04185415883804611,-0.10686736603977653,-0.08220846940838356,,,,,,,,,,,,,6.8,3.526666666666667,-0.08431179564154988,Unknown
2008-12-31,0.01589818696184242,0.003706819107177406,-0.044991604919681905,0.07190065552520886,0.06070831056931203,0.00015950511336826345,-0.02400994586463634,-0.005757785062046383,0.023261049969497627,,0.039177100961538466,0.0387442,0.023962846566935175,0.038205288000000004,0.04389691228070176,0.03607295688456189,0.0482477519872814,0.04033326650366748,0.014829066666666666,0.03656868582375479,,7.3,2.4163636363636365,-0.035797923475666196,Unknown
2009-01-31,-0.04737185429379864,-0.2619806755557378,-0.017793795541025448,-0.012052365247592567,-0.10616630896275114,-0.07205686771277098,-0.001722155071248066,-0.07387849049379025,-0.11998255733637653,,,,,,,,,,,,-4.5,7.8,2.5175,0.011503506096642958,Contraction
2009-02-28,-0.038147394349444474,-0.17748975475851392,-0.12340125618867759,-0.1239043943995165,-0.09076739418264912,-0.08081274363547719,-0.12525909150507075,-0.08024742096075321,-0.1703056314316782,,,,,,,,,,,,,8.3,2.87,0.017346003105653922,Unknown
2009-03-31,0.11180953096679702,0.17083824639761525,0.03764237371420154,0.060058306435760045,0.12697637568337639,0.04248427232657148,0.019023611941550778,0.15359609709651534,0.08817248012169565,,0.008677679706601467,0.029546222222222224,0.023146806062961524,0.016887273469387752,0.01802699142367067,0.01866044921316166,0.02090699022801303,0.026404975124378106,-0.003363666666666666,0.016999184466019418,,8.7,2.819545454545455,-0.004292534158862978,Unknown
2009-04-30,0.1043535763432224,0.21793449234003215,0.07819106366481643,-0.0012391292539749577,0.18524163024573026,0.04265297764714426,0.011741744060961956,0.15578562647376248,0.18068388101291255,,0.01139399262899263,0.016376344827586205,0.002257293043140303,0.0017801788617886182,0.007943297391304347,0.0027751685878962535,0.009132569786535304,-0.0069397192982456135,0.005892866666666667,0.0055764375,-0.7,9.0,2.927142857142857,0.004577647816312263,Contraction
2009-05-31,0.023188504269883392,0.13979517323998936,0.12887704691008262,0.06823810230235772,-0.007299304327023193,0.05090963079985933,0.035589473430044816,0.058434067514839816,0.033547439923277356,,,,,,,,,,,,,9.4,3.293,0.007007113899628497,Unknown
2009-06-30,0.03639666478784176,-0.01785611145563537,-0.06548897473096194,0.02370148621138557,0.002533636055401134,0.0019890576723167186,0.053717013273243186,-0.04537226112068926,-0.017042043365181336,,-0.00275141975308642,-0.0013420645161290323,-0.0019775113369820173,-0.0022063524590163934,-0.002048095406360424,-0.0007046441176470589,0.00417685690515807,-0.007583065491183879,-0.022439,-0.0014422504892367906,,9.5,3.7218181818181817,0.03772551021191975,Unknown
2009-07-31,0.08182335645778771,0.08870267892412809,0.053486275975568764,0.05929279330942938,0.09488781603830798,0.06655070368587523,0.037647470103823855,0.12868186240111057,0.08743151903030189,,0.0046189702233250625,0.00047342857142857175,0.004666265704252828,-0.0010831910569105692,0.006201459147424511,0.0014104881305637984,0.003522070469798658,0.01830502272727273,0.0010760666666666673,0.0034153045186640476,1.4,9.5,3.5622727272727275,-0.0012955019766527063,Neutral
2009-08-31,0.0162438866392296,0.12989990605049728,0.010865217225576984,0.026910847683049077,0.03521942673145673,0.012234560681182227,0.01002105146291754,0.023695352429821792,0.047738548739724385,,-0.01424115211970075,-0.0069489999999999994,-0.006917896403440188,-0.009810077235772359,-0.010230964157706093,-0.002477040118870728,-0.01029309411764706,-0.01857733418367347,0.003673199999999999,-0.012532842209072978,,9.6,3.587142857142857,0.015220242626331785,Unknown
2009-09-30,0.04632373500642384,0.01947736475287032,0.05842346739000037,0.006151679727207426,0.053488065173678656,0.03310949508170857,0.013779595947612577,0.04221689213844604,0.058338738219145814,,-0.0064172786069651745,-0.0028422826086956523,-0.00380160857699805,-0.006027635627530364,-0.0033809677130044844,-0.008149517189835576,-0.005284086003372681,0.0015544644670050763,0.0020182000000000004,-0.005172269841269841,,9.8,3.401904761904762,0.008776760151820516,Unknown
2009-10-31,-0.012458427183187348,-0.05957218204270287,0.024666248545071934,-0.0209278049352839,-0.023662199798821226,0.014533151255699872,-0.03204916865853935,-0.051713024174593114,-0.039863583293520466,,,,,,,,,,,,4.4,10.0,3.3876190476190478,0.01364514453956265,Neutral
2009-11-30,0.055312883743792396,0.04341657729029502,0.028416569583285423,0.09298214277254546,0.06711434577703645,0.03677874904249112,0.04825667985563897,0.10770255802470907,0.0877817307169182,,-0.002635090680100756,0.0070905396825396835,0.00470391366627952,0.002520186234817814,0.002531756075607561,-0.0004934780635400908,0.002105750847457627,-0.001814027848101266,0.0099892,0.0012542985971943888,,9.9,3.4026315789473687,0.015220866317125744,Unknown
2009-12-31,0.05803858188667399,-0.014088724178846879,0.008804290935678916,0.01830542828959869,0.04586660185004776,-0.0022145791472049092,0.05471335907760233,0.02068953992897482,0.01674122176056514,,-0.006868835443037975,0.0035756323529411763,-0.0010878009259259259,-0.0016115609756097557,-0.0010606427923844062,-0.007051117199391171,-0.0012311222410865874,-0.003953010101010101,-0.0018379333333333333,-0.0072991212121212125,,9.9,3.5900000000000003,0.002261636520185855,Unknown
2010-01-31,-0.08591346133197864,-0.015277886586305578,-0.04402735514102751,0.006758792874626662,-0.028888422986656614,-0.010200427653194288,-0.04803359281093089,-0.08638971890318059,-0.014753153323537549,,,,,,,,,,,,1.9,9.8,3.7331578947368427,0.0030892010077364163,Neutral
2010-02-28,0.03482792937557688,0.0352611859136176,0.03009211780033172,0.0038362278270072103,0.05569026028065438,0.031679563424379165,-0.013207079021179013,0.045122379479249686,0.05332297987036516,,,,,,,,,,,,,9.8,3.691052631578947,-0.004758883248731083,Unknown
2010-03-31,0.06839787678948994,0.08898857677857719,0.028168684693589352,0.02667414595802775,0.07806867962515085,0.0376740962985429,0.02690589595071602,0.07916192759150942,0.08692984841751694,,-0.005908261421319797,-0.0027631785714285714,-0.0014378588863463006,-0.008608156378600825,-0.004444978899082568,-0.004065293663060278,-0.005580446956521739,0.002320719387755102,-0.003994333333333333,-0.0021698475609756096,,9.9,3.7273913043478264,0.001440731026922949,Unknown
2010-04-30,0.012553938395840847,0.01316607510419332,0.04155077278562036,-0.03890467746644366,0.06029222195160622,-0.010740945243176592,0.026298172472019266,0.0020639287268953144,0.04257350656871317,,-0.02351414393939394,-0.013673125,-0.011742828290468988,-0.020313495867768597,-0.020342190388170055,-0.015023887519260402,-0.018402886363636364,-0.011009382653061225,-0.017565333333333332,-0.011111415821501014,3.9,9.9,3.8468181818181817,0.0010456387870086655,Neutral
2010-05-31,-0.0748184414973162,-0.0915838910381177,-0.11450523065804086,-0.06509065166376515,-0.07036168950961785,-0.04632679141208085,-0.05519064044214417,-0.09532213020549674,-0.09118813475754217,,,,,,,,,,,,,9.6,3.4200000000000004,-0.0023626001648382263,Unknown
2010-06-30,-0.05396608416431847,-0.0572870810405528,-0.059254553800916376,-0.018242503676570654,-0.09719233270191097,-0.025314027328358413,-0.007020633706306789,-0.07332148021400275,-0.06875187696150453,,-0.0055984886075949375,-0.01003981651376147,-0.0043672868480725624,-0.008298441666666666,-0.005789163904235727,-0.00769397987616099,-0.004622966783216783,-0.007417413881748072,-0.010107666666666666,-0.005579206543967281,,9.4,3.2040909090909087,-0.0019036143570173478,Unknown
2010-07-31,0.07450971885257607,0.0651698710379427,0.08373581234808691,0.013120581393135877,0.07929992720641588,0.05803908483244635,0.07466386279815573,0.12830478209946938,0.10426498243459958,,,,,,,,,,,,3.1,9.4,3.0114285714285716,0.008496607007649455,Neutral
2010-08-31,-0.05611313219064362,-0.07817783488439123,-0.049034459496775096,-0.016450945568954323,-0.03975808352525123,-0.01853207334889162,0.01448805047613555,-0.0303029563304138,-0.06933013025640278,,-0.0022759871794871796,-0.003252479674796748,0.0019560549491908167,-0.002367957081545064,-0.0012933104726598702,0.0018861195652173912,-0.0033053621908127207,0.0023639035532994927,-0.008027875,0.0006245247933884299,,9.5,2.6986363636363637,0.0063537542595635075,Unknown
2010-09-30,0.11663644690840447,0.06063687266368012,0.09995586789068667,0.09063333061092904,0.11021464218183641,0.06037880972983367,0.028948059839412066,0.0775494979923892,0.115268456510073,,-0.0006684194373401535,0.0011233968253968254,0.0010360593948449757,0.009320530172413794,0.001960465485074627,6.938533541341648e-05,0.0026347130281690143,0.0006704629156010231,-0.001342,-0.0018069085239085239,,9.5,2.6476190476190475,0.007342042831642354,Unknown
2010-10-31,0.05777592999073633,0.014634114293446743,0.05672432971492536,0.022302351422126554,0.05537344494042706,0.031922940231279506,0.0108354556267094,0.0616228753448147,0.028772395079413204,,,,,,,,,,,,2.1,9.4,2.54,0.016580220451483954,Neutral
2010-11-30,-0.016426821739086495,-0.0068677689212987,0.05857580773616067,-0.0288738288210878,0.025240802404382867,-0.015641734490691506,-0.030265203379421624,0.011206928548971984,0.013362142033461533,,-0.00490184496124031,-0.009943217105263158,-0.005295753914988814,-0.00590496551724138,-0.00594206572769953,-0.00542365306122449,-0.0053176368515205725,-0.0022546734693877552,-0.0031852000000000004,-0.0053410751565762,,9.8,2.763,0.011517461924930911,Unknown
2010-12-31,0.05555654606983107,0.10704237763846769,0.09318443010823985,0.04603230704785832,0.040958302025616566,0.043995922848349966,0.031053416679293067,0.10037787755148231,0.07476734904829474,,-0.005886222797927462,0.0024632,0.0035580528667163067,-0.003605313043478261,-6.885444234404532e-05,-0.0026179053627760256,-0.0020156516245487363,0.005094093670886076,0.0079876875,-0.0008755786163522013,,9.3,3.290909090909091,0.017463375420992532,Unknown
2011-01-31,0.031757936362953654,0.028213567548256213,0.0717948228463301,0.005714462746034155,-0.006148179399170783,-0.014670770652363663,0.012125066791947914,0.0007807283312619706,0.03928860468701201,,0.003980501305483029,0.003208366863905325,0.003555719142645972,0.0041504761904761905,0.006681785375118709,0.005426609177215189,0.005524068592057762,0.01659393924050633,0.005236062499999999,0.0034998757894736843,-0.9,9.1,3.3939999999999997,0.01474110091077361,Contraction
2011-02-28,0.021931825663601856,0.027438664991920048,0.07368468800263006,0.031249748669980537,0.059978367244331476,0.029085950054421383,0.012295218953161768,0.02653492402219304,0.02124714329314803,,0.0015133052631578947,0.002988917127071823,0.0038221423841059603,0.003520353448275862,-0.0003568683206106871,0.001865148969889065,8.280000000000003e-05,0.009267234848484848,0.0049948125,0.004218244725738397,,9.0,3.5763157894736843,0.01607237315032095,Unknown
2011-03-31,-0.015509596487734867,-0.02475432567456637,0.018824454519880573,0.018085456251034637,-0.005814692662213683,0.012459444677791032,0.00231330605704283,0.017541120644277708,0.022304122373651536,,0.0016999841688654354,-0.0001837111111111112,0.0017845581480131244,0.004962839130434783,0.0027576446360153255,0.0036868787878787876,0.004166860507246377,0.003951187817258883,-0.0052785625,0.0007666106382978724,,9.0,3.4143478260869564,0.02249368785579913,Unknown
2011-04-30,0.026094160488987272,-0.0006098084939482051,0.00915340931095221,0.06433090855665835,0.038412735379344864,0.053475451761957116,0.04047677737310673,0.02123944099326014,0.02734273202185955,,,,,,,,,,,,2.7,9.1,3.4549999999999996,0.02235285226237716,Neutral
2011-05-31,-0.01047139641429351,-0.03296700356679794,-0.04187354887157391,0.02468816341618063,-0.0027134365783844094,0.025063837592260274,0.02141098017096499,-0.027403985242677953,-0.02764856032632168,,0.010781505347593583,0.006821799999999999,0.0076680360328219765,0.00844254347826087,0.012143884281581486,0.009860359550561798,0.010771875685557588,0.010726472361809044,0.018308,0.010147738197424892,,9.0,3.168571428571429,0.013833542323946431,Unknown
2011-06-30,-0.024833233867660787,-0.02745402125209795,-0.019221514006924734,-0.011240414788686537,-0.0021763431389248966,-0.026648089498240823,-0.001438502302033684,-0.004019056247803632,-0.005457072211092484,,0.007115946091644205,0.010038565,0.0060368464260438775,0.009693638766519824,0.013725407587548638,0.008392197092084006,0.00940319633027523,0.009982826972010177,0.008526066666666667,0.008127435622317597,,9.1,3.002272727272727,0.0,Unknown
2011-07-31,0.004280101809278847,-0.03583082147114425,0.01459883648021032,-0.03968444911891489,-0.013926443719998183,-0.012807756478295795,-0.009259260089965693,-0.03454376048724439,-0.06874339438566335,,,,,,,,,,,,-0.1,9.0,3.003,0.012476365865509735,Contraction
2011-08-31,-0.053079957133264855,-0.0959458241335408,-0.10215837191631072,-0.021101982657659835,-0.05245935149225167,0.0019457882914879487,0.02170633976637415,-0.07024509494171327,-0.06574415035543368,,0.0011146792452830189,0.005644764705882353,0.004003856336039534,0.00019175784753363206,0.00046768621700879774,0.0005909918699186993,0.0036627124304267162,0.005661579345088162,-0.003402933333333333,0.005026513978494624,,9.0,2.3030434782608693,0.01371505289747301,Unknown
2011-09-30,-0.030695919373445513,-0.11390999206389574,-0.14423455141905472,-0.04488060743819211,-0.06895187519027934,-0.03295582366690741,0.0021609103103898963,-0.16479439023688736,-0.09310042141888941,,-0.024088534946236556,-0.019124561403508773,-0.014993909441909441,-0.014080441441441442,-0.02451483137254902,-0.016358039151712887,-0.02080196828358209,-0.02728549373433584,-0.042939733333333334,-0.020845365217391304,,9.0,1.975238095238095,0.009870672082201715,Unknown
2011-10-31,0.1021183894318114,0.1430991579511265,0.1914202777790357,0.05767418163101157,0.11933389654994264,0.04652739307774123,0.036585335654701234,0.17336481227086753,0.14373752593501554,,-0.017890851752021562,-0.01564008658008658,-0.015455237127845883,-0.018835300000000003,-0.023932028459273797,-0.02111333552631579,-0.017683354048964216,-0.03380247487437186,-0.028520866666666665,-0.019117004366812226,4.6,8.8,2.152,0.0030691251228151277,Neutral
2011-11-30,-0.014994030890263743,-0.05111159923208719,0.016640244393358206,0.009535422662620086,-0.007175700825134967,0.027705716968671856,0.0103300960403645,0.0020318047960101726,0.014063522589750299,,0.03913706793478261,0.030860898734177217,0.03184568795811519,0.04160606849315069,0.04775400295566502,0.039029163097199344,0.041014190566037736,0.056875785,0.040093000000000004,0.03678157743362832,,8.6,2.0134999999999996,0.008399318432394942,Unknown
2011-12-31,-0.002289035594476685,0.021332664205522045,-0.020423204866527156,0.02964962771857227,0.013074511288637902,0.02770315016457814,0.033313803773354245,-0.022792833343650898,0.002542296799594723,,,,,,,,,,,,,8.5,1.9780952380952381,0.0010804931370673127,Unknown
2012-01-31,0.06208263066349051,0.08153818180734285,0.022566511160384772,0.03199823864775064,0.0589441288159831,-0.01415831874396345,-0.036131040759126765,0.10985040283673797,0.07318526442183715,,-0.002697427792915531,0.0037295934959349596,0.0030460700836820085,0.0004582962962962963,0.00037403286852589644,0.001507028286189684,0.0019365494296577945,-0.0008172686567164178,-0.009366571428571429,0.003013226457399103,3.4,8.3,1.9665,0.011844330669985581,Neutral
